From Date;To Date;Station;PM2.5;PM10;NO;NO2;NOx;CO;Ozone;RF;TOT-RF;CO;Ozone;RF;TOT-RF
04-03-2020 00:00;05-03-2020 00:00;teri_gram;0;0;0;0;0;0;0;0;0;0;0;0;0
05-03-2020 00:00;06-03-2020 00:00;teri_gram;40.39;59.11;3.64;21.92;14.36;0.49;51.88;0;0;0.49;51.88;0;0
06-03-2020 00:00;07-03-2020 00:00;teri_gram;21.26;29.9;7.73;22.6;18;0.47;36.56;0;0;0.47;36.56;0;0
07-03-2020 00:00;08-03-2020 00:00;teri_gram;53.8;76.4;19.74;20.34;26.46;0.67;24.48;0;0;0.67;24.48;0;0
08-03-2020 00:00;09-03-2020 00:00;teri_gram;68.15;91.94;40.56;18.15;42.01;0.9;36.8;0;0;0.9;36.8;0;0
09-03-2020 00:00;10-03-2020 00:00;teri_gram;80.69;111.34;11.71;20.37;19.73;0.65;28.35;0;0;0.65;28.35;0;0
10-03-2020 00:00;11-03-2020 00:00;teri_gram;98.6;120.01;10.2;18.74;16.73;0.8;48.19;0;0;0.8;48.19;0;0
11-03-2020 00:00;12-03-2020 00:00;teri_gram;67.34;12.28;2.1;18.54;11.37;0.63;54.35;0;0;0.63;54.35;0;0
12-03-2020 00:00;13-03-2020 00:00;teri_gram;45.52;100.28;6.41;18.54;14.87;0.57;29.57;0;0;0.57;29.57;0;0
13-03-2020 00:00;14-03-2020 00:00;teri_gram;69.07;157.69;29.51;20.22;25.64;0.55;32.53;0.01;0.6;0.55;32.53;0.01;0.6
14-03-2020 00:00;15-03-2020 00:00;teri_gram;46.69;80.53;0.4;6.45;0.91;0.55;26.73;0;0;0.55;26.73;0;0
15-03-2020 00:00;16-03-2020 00:00;teri_gram;67.28;119.31;10.35;7.89;12.42;0.81;46.09;0;0;0.81;46.09;0;0
16-03-2020 00:00;17-03-2020 00:00;teri_gram;74.08;154.15;13.36;7.87;14.89;0.79;32.92;0;0;0.79;32.92;0;0
17-03-2020 00:00;18-03-2020 00:00;teri_gram;75.09;145.56;9.72;7.04;11.47;0.95;40.17;0;0;0.95;40.17;0;0
18-03-2020 00:00;19-03-2020 00:00;teri_gram;82.27;173.05;18.7;7.53;18.93;0.98;34.12;0;0;0.98;34.12;0;0
19-03-2020 00:00;20-03-2020 00:00;teri_gram;86.43;176.83;19;6.94;18.86;1.07;47.43;0;0;1.07;47.43;0;0
20-03-2020 00:00;21-03-2020 00:00;teri_gram;94.87;165.91;10.66;5.68;11.52;1;56.48;0;0;1;56.48;0;0
21-03-2020 00:00;22-03-2020 00:00;teri_gram;60.83;114.25;6.37;5.36;7.91;0.82;51.04;0;0;0.82;51.04;0;0
22-03-2020 00:00;23-03-2020 00:00;teri_gram;92.39;138.3;17.31;5.89;16.97;1.08;52.83;0;0;1.08;52.83;0;0
23-03-2020 00:00;24-03-2020 00:00;teri_gram;54.18;89.83;3.5;4.73;5.28;0.78;41.63;0;0;0.78;41.63;0;0
24-03-2020 00:00;25-03-2020 00:00;teri_gram;71.31;99.14;1.58;4.32;3.52;0.83;37.65;0;0;0.83;37.65;0;0
25-03-2020 00:00;26-03-2020 00:00;teri_gram;35.76;52.99;3.57;3.89;3.97;0.65;41.42;0;0;0.65;41.42;0;0
26-03-2020 00:00;27-03-2020 00:00;teri_gram;35.9;63.7;0;0;0;0.52;34.85;0;0;0.52;34.85;0;0
27-03-2020 00:00;28-03-2020 00:00;teri_gram;22.43;44.4;0;0;0;0.47;39.06;0;0;0.47;39.06;0;0
28-03-2020 00:00;29-03-2020 00:00;teri_gram;21.04;29.99;0;0;0;0.43;40.25;0;0;0.43;40.25;0;0
29-03-2020 00:00;30-03-2020 00:00;teri_gram;26.26;52.15;0;0;0;0.48;53.96;0;0;0.48;53.96;0;0
30-03-2020 00:00;31-03-2020 00:00;teri_gram;35.62;55.77;0;0;0;0.56;49.48;0;0;0.56;49.48;0;0
31-03-2020 00:00;01-04-2020 00:00;teri_gram;32.64;50.27;0;0;0;0.53;59.69;0;0;0.53;59.69;0;0
01-04-2020 00:00;02-04-2020 00:00;teri_gram;31.18;53.18;0;0;0;0.54;50.74;0;0;0.54;50.74;0;0
02-04-2020 00:00;03-04-2020 00:00;teri_gram;25.91;46.78;0;0;0;0.53;62.75;0;0;0.53;62.75;0;0
03-04-2020 00:00;04-04-2020 00:00;teri_gram;29.55;48.87;0;0;0;0.56;67.39;0;0;0.56;67.39;0;0
04-04-2020 00:00;05-04-2020 00:00;teri_gram;33.67;55.06;0;0;0;0.57;54.45;0;0;0.57;54.45;0;0
05-04-2020 00:00;06-04-2020 00:00;teri_gram;47.94;69.26;0;0;0;0.7;56.74;0;0;0.7;56.74;0;0
06-04-2020 00:00;07-04-2020 00:00;teri_gram;57.09;84.4;0;0;0;0.72;51.52;0;0;0.72;51.52;0;0
07-04-2020 00:00;08-04-2020 00:00;teri_gram;29.44;74.1;0;0;0;0.54;63.74;0;0;0.54;63.74;0;0
08-04-2020 00:00;09-04-2020 00:00;teri_gram;28.92;73.89;0;0;0;0.49;67;0;0;0.49;67;0;0
09-04-2020 00:00;10-04-2020 00:00;teri_gram;33.39;62.24;0;0;0;0.55;63.89;0;0;0.55;63.89;0;0
10-04-2020 00:00;11-04-2020 00:00;teri_gram;38.97;70.58;0;0;0;0.62;53.44;0;0;0.62;53.44;0;0
11-04-2020 00:00;12-04-2020 00:00;teri_gram;53.55;86.7;0;0;0;0.76;65.25;0;0;0.76;65.25;0;0
12-04-2020 00:00;13-04-2020 00:00;teri_gram;32.21;69.34;0;0;0;0.55;65.83;0;0;0.55;65.83;0;0
13-04-2020 00:00;14-04-2020 00:00;teri_gram;49.4;103.89;0;0;0;0.67;53.15;0;0;0.67;53.15;0;0
14-04-2020 00:00;15-04-2020 00:00;teri_gram;47.53;102.35;0;1.15;0.01;0.62;46.76;0;0;0.62;46.76;0;0
15-04-2020 00:00;16-04-2020 00:00;teri_gram;60.15;152.23;0;0;0;0.66;46.7;0;0;0.66;46.7;0;0
16-04-2020 00:00;17-04-2020 00:00;teri_gram;61.17;127.49;0;0;0;0.69;54.73;0;0;0.69;54.73;0;0
17-04-2020 00:00;18-04-2020 00:00;teri_gram;30.17;70.25;0;0;0;0.53;79.28;0;0;0.53;79.28;0;0
18-04-2020 00:00;19-04-2020 00:00;teri_gram;31.18;79.77;0;0;0;0.48;74.24;0;0;0.48;74.24;0;0
19-04-2020 00:00;20-04-2020 00:00;teri_gram;31.26;57.67;0;0;0;0.56;65.65;0;0;0.56;65.65;0;0
20-04-2020 00:00;21-04-2020 00:00;teri_gram;46.96;74.91;0;0;0;0.68;39.82;0;0;0.68;39.82;0;0
21-04-2020 00:00;22-04-2020 00:00;teri_gram;37.03;61.4;0;0;0;0.58;63.78;0;0;0.58;63.78;0;0
22-04-2020 00:00;23-04-2020 00:00;teri_gram;46.99;87.78;0;0;0;0.63;63.06;0;0;0.63;63.06;0;0
23-04-2020 00:00;24-04-2020 00:00;teri_gram;53.93;92.47;2.55;2.49;0.8;0.63;50.03;0;0;0.63;50.03;0;0
24-04-2020 00:00;25-04-2020 00:00;teri_gram;60.19;92.98;3.71;3;2.98;0.65;67.69;0;0;0.65;67.69;0;0
25-04-2020 00:00;26-04-2020 00:00;teri_gram;30.29;50.42;3.77;3;3.02;0.51;77.51;0;0;0.51;77.51;0;0
26-04-2020 00:00;27-04-2020 00:00;teri_gram;51.24;87.28;3.81;3;3.05;0.6;51.43;0;0;0.6;51.43;0;0
27-04-2020 00:00;28-04-2020 00:00;teri_gram;30.67;46.09;3.8;3.01;3.05;0.47;64.95;0;0;0.47;64.95;0;0
28-04-2020 00:00;29-04-2020 00:00;teri_gram;39;49.7;3.7;3;2.97;0.49;66.03;0;0;0.49;66.03;0;0
29-04-2020 00:00;30-04-2020 00:00;teri_gram;62.28;90.07;3.72;3;2.98;0.56;56.69;0;0;0.56;56.69;0;0
30-04-2020 00:00;01-05-2020 00:00;teri_gram;72.04;111.81;3.73;3;2.99;0.66;53.2;0;0;0.66;53.2;0;0
01-05-2020 00:00;02-05-2020 00:00;teri_gram;73.49;119.23;3.62;3;2.91;0.61;69.06;0;0;0.61;69.06;0;0
02-05-2020 00:00;03-05-2020 00:00;teri_gram;45.75;95.32;3.82;3;3.06;0.46;92.41;0;0;0.46;92.41;0;0
03-05-2020 00:00;04-05-2020 00:00;teri_gram;47.94;71.88;3.62;2.99;2.9;0.47;70.2;0;0;0.47;70.2;0;0
04-05-2020 00:00;05-05-2020 00:00;teri_gram;27.16;40.63;3.74;3;3;0.46;51.92;0;0;0.46;51.92;0;0
05-05-2020 00:00;06-05-2020 00:00;teri_gram;61.42;86.53;3.74;3;3;0.65;55.29;0;0;0.65;55.29;0;0
06-05-2020 00:00;07-05-2020 00:00;teri_gram;56.89;125.43;3.68;3;2.95;0.61;60.94;0;0;0.61;60.94;0;0
07-05-2020 00:00;08-05-2020 00:00;teri_gram;46.32;73.69;3.75;3.01;3.01;0.54;78.24;0;0;0.54;78.24;0;0
08-05-2020 00:00;09-05-2020 00:00;teri_gram;59.1;91.93;3.89;3;3.12;0.66;74;0;0;0.66;74;0;0
09-05-2020 00:00;10-05-2020 00:00;teri_gram;72.6;109.17;3.84;3.01;3.08;0.8;88.76;0;0;0.8;88.76;0;0
10-05-2020 00:00;11-05-2020 00:00;teri_gram;59.22;106.9;3.79;3;3.04;0.62;79.39;0;0;0.62;79.39;0;0
11-05-2020 00:00;12-05-2020 00:00;teri_gram;47.49;80.96;3.6;3;2.88;0.58;69.43;0;0;0.58;69.43;0;0
12-05-2020 00:00;13-05-2020 00:00;teri_gram;53.64;79.55;3.81;3;3.05;0.63;74.15;0;0;0.63;74.15;0;0
13-05-2020 00:00;14-05-2020 00:00;teri_gram;71.04;132.71;3.61;3;2.9;0.75;60.33;0;0;0.75;60.33;0;0
14-05-2020 00:00;15-05-2020 00:00;teri_gram;55.76;117.8;3.81;3;3.05;0.68;60.86;0;0;0.68;60.86;0;0
15-05-2020 00:00;16-05-2020 00:00;teri_gram;47.4;75;3.69;3;2.93;0.55;72.82;0;0;0.55;72.82;0;0
16-05-2020 00:00;17-05-2020 00:00;teri_gram;74.56;101.54;3.76;3;3.01;0.73;79.55;0;0;0.73;79.55;0;0
17-05-2020 00:00;18-05-2020 00:00;teri_gram;74.4;117.99;3.68;2.99;2.95;0.81;59.34;0;0;0.81;59.34;0;0
18-05-2020 00:00;19-05-2020 00:00;teri_gram;64.57;103.88;3.73;3;2.98;0.77;62.86;0;0;0.77;62.86;0;0
19-05-2020 00:00;20-05-2020 00:00;teri_gram;75.06;118.83;0.65;2.76;0.53;0.8;67.22;0;0;0.8;67.22;0;0
20-05-2020 00:00;21-05-2020 00:00;teri_gram;68.11;108.26;1.94;2.72;1.19;0.75;79.62;0;0;0.75;79.62;0;0
21-05-2020 00:00;22-05-2020 00:00;teri_gram;59.59;114.36;10.67;3;9.94;0.71;71.92;0;0;0.71;71.92;0;0
22-05-2020 00:00;23-05-2020 00:00;teri_gram;72.05;132.03;10.71;3;9.98;0.88;74.33;0;0;0.88;74.33;0;0
23-05-2020 00:00;24-05-2020 00:00;teri_gram;69.07;149.6;10.78;3;10.03;0.83;41.12;0;0;0.83;41.12;0;0
24-05-2020 00:00;25-05-2020 00:00;teri_gram;53.22;126.84;0.13;0.04;0;0.6;46.74;0;0;0.6;46.74;0;0
25-05-2020 00:00;26-05-2020 00:00;teri_gram;61.9;126.34;3.43;2.76;1.86;0.73;52.46;0;0;0.73;52.46;0;0
26-05-2020 00:00;27-05-2020 00:00;teri_gram;49.73;137.54;23.2;3.3;13.81;0.67;34.65;0;0;0.67;34.65;0;0
27-05-2020 00:00;28-05-2020 00:00;teri_gram;53.44;129.91;1.34;2.77;1.24;0.63;54.48;0;0;0.63;54.48;0;0
28-05-2020 00:00;29-05-2020 00:00;teri_gram;56.23;211.06;4.36;2.8;2.97;0.48;87.85;0;0;0.48;87.85;0;0
29-05-2020 00:00;30-05-2020 00:00;teri_gram;32.83;54.75;4.34;2.85;4.74;0.44;69.78;0;0;0.44;69.78;0;0
30-05-2020 00:00;31-05-2020 00:00;teri_gram;29.43;54.37;4.33;2.84;4.78;0.5;59.59;0;0;0.5;59.59;0;0
31-05-2020 00:00;01-06-2020 00:00;teri_gram;28.2;49.29;4.33;2.85;4.78;0.45;67.88;0;0;0.45;67.88;0;0
01-06-2020 00:00;02-06-2020 00:00;teri_gram;43.28;94.32;4.33;2.85;4.78;0.56;66.92;0;0;0.56;66.92;0;0
02-06-2020 00:00;03-06-2020 00:00;teri_gram;67.79;253;7.53;2.93;7.38;0.67;60.86;0;0;0.67;60.86;0;0
03-06-2020 00:00;04-06-2020 00:00;teri_gram;53.89;103.71;10.64;3;9.92;0.67;46.25;0;0;0.67;46.25;0;0
04-06-2020 00:00;05-06-2020 00:00;teri_gram;62.19;127.92;10.05;2.94;9.58;0.77;51.08;0;0;0.77;51.08;0;0
05-06-2020 00:00;06-06-2020 00:00;teri_gram;47.92;76.56;9.58;2.97;9.05;0.76;40.6;0;0;0.76;40.6;0;0
06-06-2020 00:00;07-06-2020 00:00;teri_gram;45.83;81.18;9.57;2.97;9.05;0.67;55.55;0;0;0.67;55.55;0;0
07-06-2020 00:00;08-06-2020 00:00;teri_gram;59.33;93.33;9.57;2.97;9.05;0.67;52.3;0;0;0.67;52.3;0;0
08-06-2020 00:00;09-06-2020 00:00;teri_gram;53.83;87.96;9.57;2.97;9.05;0.66;52.32;0;0;0.66;52.32;0;0
09-06-2020 00:00;10-06-2020 00:00;teri_gram;70.46;141.11;9.57;2.97;9.05;0.74;50.69;0;0;0.74;50.69;0;0
10-06-2020 00:00;11-06-2020 00:00;teri_gram;58.76;118.65;9.58;2.97;9.05;0.71;50.57;0;0;0.71;50.57;0;0
11-06-2020 00:00;12-06-2020 00:00;teri_gram;52.66;92.92;9.58;2.97;9.05;0.6;52.66;0;0;0.6;52.66;0;0
12-06-2020 00:00;13-06-2020 00:00;teri_gram;79.92;138.88;9.57;2.97;9.05;0.75;62.82;0;0;0.75;62.82;0;0
13-06-2020 00:00;14-06-2020 00:00;teri_gram;68.05;127.28;9.58;2.97;9.05;0.7;50.32;0;0;0.7;50.32;0;0
14-06-2020 00:00;15-06-2020 00:00;teri_gram;81.9;150.28;9.58;2.97;8.96;0.76;56.11;0;0;0.76;56.11;0;0
15-06-2020 00:00;16-06-2020 00:00;teri_gram;59.2;106.02;9.58;2.97;9.05;0.68;50.59;0;0;0.68;50.59;0;0
16-06-2020 00:00;17-06-2020 00:00;teri_gram;55.31;95.97;9.57;2.97;9.05;0.68;54.23;0;0;0.68;54.23;0;0
17-06-2020 00:00;18-06-2020 00:00;teri_gram;48.8;83.36;9.58;2.97;9.05;0.65;70.99;0;0;0.65;70.99;0;0
18-06-2020 00:00;19-06-2020 00:00;teri_gram;53.52;104.41;9.59;2.98;9.07;0.65;57.07;0;0;0.65;57.07;0;0
19-06-2020 00:00;20-06-2020 00:00;teri_gram;71.19;225.15;9.59;2.97;9.06;0.64;49.92;0;0;0.64;49.92;0;0
20-06-2020 00:00;21-06-2020 00:00;teri_gram;58.81;127.64;9.6;2.97;8.98;0.55;47.85;0;0;0.55;47.85;0;0
21-06-2020 00:00;22-06-2020 00:00;teri_gram;64.1;89.7;9.61;2.98;9.08;0.59;54.74;0;0;0.59;54.74;0;0
22-06-2020 00:00;23-06-2020 00:00;teri_gram;74.83;129;9.6;2.97;9.07;0.59;65.69;0;0;0.59;65.69;0;0
23-06-2020 00:00;24-06-2020 00:00;teri_gram;48.11;69.57;9.61;2.97;9.08;0.49;46.15;0;0;0.49;46.15;0;0
24-06-2020 00:00;25-06-2020 00:00;teri_gram;46.42;79.65;9.62;2.98;9.09;0.49;34.01;0;0;0.49;34.01;0;0
25-06-2020 00:00;26-06-2020 00:00;teri_gram;56.13;169.64;9.63;2.97;9.1;0.79;31.56;0;0;0.79;31.56;0;0
26-06-2020 00:00;27-06-2020 00:00;teri_gram;45.81;91.33;1.2;2.78;1.51;1.54;27.14;0;0;1.54;27.14;0;0
27-06-2020 00:00;28-06-2020 00:00;teri_gram;69.5;155.31;1.13;2.77;2.17;0.58;15.94;0;0;0.58;15.94;0;0
28-06-2020 00:00;29-06-2020 00:00;teri_gram;89.53;235.89;1.23;2.78;2.25;0.54;15;0;0;0.54;15;0;0
29-06-2020 00:00;30-06-2020 00:00;teri_gram;68.27;133.4;5.41;2.86;5.65;0.45;24.53;0;0;0.45;24.53;0;0
30-06-2020 00:00;01-07-2020 00:00;teri_gram;59.4;129.87;10.8;2.99;10.05;0.46;31.06;0;0;0.46;31.06;0;0
01-07-2020 00:00;02-07-2020 00:00;teri_gram;84.55;172.18;10.8;3;10.05;0.67;27.98;0;0;0.67;27.98;0;0
02-07-2020 00:00;03-07-2020 00:00;teri_gram;89.27;186.53;10.79;3;10.04;0.68;36.28;0;0;0.68;36.28;0;0
03-07-2020 00:00;04-07-2020 00:00;teri_gram;96.17;196.53;10.78;2.99;10.03;0.67;35.54;0;0;0.67;35.54;0;0
04-07-2020 00:00;05-07-2020 00:00;teri_gram;62.13;145.88;10.79;3;10.04;0.62;33.54;0;0;0.62;33.54;0;0
05-07-2020 00:00;06-07-2020 00:00;teri_gram;53.71;144.63;10.79;3;10.04;0.53;46.26;0;0;0.53;46.26;0;0
06-07-2020 00:00;07-07-2020 00:00;teri_gram;61.58;248.72;10.79;3;10.04;0.61;20.95;0;0;0.61;20.95;0;0
07-07-2020 00:00;08-07-2020 00:00;teri_gram;26.28;27.3;10.79;3;10.04;0.4;10.03;0;0;0.4;10.03;0;0
08-07-2020 00:00;09-07-2020 00:00;teri_gram;34.06;59.33;10.73;2.98;10.03;0.53;13.82;0;0;0.53;13.82;0;0
09-07-2020 00:00;10-07-2020 00:00;teri_gram;44.56;80.65;7.87;3.35;7;0.77;14.33;0;0;0.77;14.33;0;0
10-07-2020 00:00;11-07-2020 00:00;teri_gram;33.27;86.64;3.45;3.97;2.75;0.65;12.58;0;0;0.65;12.58;0;0
11-07-2020 00:00;12-07-2020 00:00;teri_gram;29.3;58.12;3.46;3.97;2.76;0.48;32.77;0;0;0.48;32.77;0;0
12-07-2020 00:00;13-07-2020 00:00;teri_gram;28.49;39.94;3.48;3.98;2.78;0.48;39.3;0;0;0.48;39.3;0;0
13-07-2020 00:00;14-07-2020 00:00;teri_gram;34.52;82.38;3.47;3.98;2.77;0.47;25.67;0;0;0.47;25.67;0;0
14-07-2020 00:00;15-07-2020 00:00;teri_gram;50.96;111.05;3.46;3.97;2.76;0.42;34.64;0;0;0.42;34.64;0;0
15-07-2020 00:00;16-07-2020 00:00;teri_gram;75.86;107.17;3.45;3.97;2.75;0.47;46.46;0;0;0.47;46.46;0;0
16-07-2020 00:00;17-07-2020 00:00;teri_gram;39.22;91.45;3.44;3.96;2.74;0.47;29.22;0;0;0.47;29.22;0;0
17-07-2020 00:00;18-07-2020 00:00;teri_gram;64.7;110.52;3.43;3.98;2.74;0.52;31.75;0;0;0.52;31.75;0;0
18-07-2020 00:00;19-07-2020 00:00;teri_gram;63.04;99.98;3.44;3.97;2.75;0.55;33.11;0;0;0.55;33.11;0;0
19-07-2020 00:00;20-07-2020 00:00;teri_gram;36.6;63.36;3.46;3.97;2.75;0.56;25.45;0;0;0.56;25.45;0;0
20-07-2020 00:00;21-07-2020 00:00;teri_gram;23.81;55.62;3.46;3.97;2.76;0.52;35.88;0;0;0.52;35.88;0;0
21-07-2020 00:00;22-07-2020 00:00;teri_gram;27.36;51.46;3.71;3.82;4.39;0.54;26.14;0;0;0.54;26.14;0;0
22-07-2020 00:00;23-07-2020 00:00;teri_gram;21.5;33.11;7;5.01;12;0.55;9.53;0;0;0.55;9.53;0;0
23-07-2020 00:00;24-07-2020 00:00;teri_gram;35.8;56.91;7.02;5;12.01;0.7;23.17;0;0;0.7;23.17;0;0
24-07-2020 00:00;25-07-2020 00:00;teri_gram;56.1;69.46;7;5;12;0.73;25.6;0;0;0.73;25.6;0;0
25-07-2020 00:00;26-07-2020 00:00;teri_gram;33.27;48.24;6.98;5;11.99;0.79;21.83;0;0;0.79;21.83;0;0
26-07-2020 00:00;27-07-2020 00:00;teri_gram;42.32;57.85;7.01;5;12.01;0.7;25.17;0;0;0.7;25.17;0;0
27-07-2020 00:00;28-07-2020 00:00;teri_gram;41.01;63.75;6.98;5;11.99;0.6;15.89;0;0;0.6;15.89;0;0
28-07-2020 00:00;29-07-2020 00:00;teri_gram;25.6;65.25;6.99;5.01;11.87;0.75;16.31;0;0;0.75;16.31;0;0
29-07-2020 00:00;30-07-2020 00:00;teri_gram;28.39;53.99;6.73;5.31;11.62;0.89;16.96;0;0;0.89;16.96;0;0
30-07-2020 00:00;31-07-2020 00:00;teri_gram;28.05;37.03;6.53;5.17;10.84;0.99;27.53;0;0;0.99;27.53;0;0
31-07-2020 00:00;01-08-2020 00:00;teri_gram;24.25;46.65;6.5;4.71;10.3;0.57;18.12;0;0;0.57;18.12;0;0
01-08-2020 00:00;02-08-2020 00:00;teri_gram;32.23;56.91;6.5;4.7;10.86;0.64;16;0;0;0.64;16;0;0
02-08-2020 00:00;03-08-2020 00:00;teri_gram;26.42;52.57;6.48;4.69;11.28;0.6;13.18;0;0;0.6;13.18;0;0
03-08-2020 00:00;04-08-2020 00:00;teri_gram;34.15;53.42;6.49;4.7;11.29;0.72;10.81;0;0;0.72;10.81;0;0
04-08-2020 00:00;05-08-2020 00:00;teri_gram;32.43;55.19;6.49;4.71;11.18;0.52;25.97;0;0;0.52;25.97;0;0
05-08-2020 00:00;06-08-2020 00:00;teri_gram;59.11;73.04;6.33;5.31;11.78;0.67;13.33;0;0;0.67;13.33;0;0
06-08-2020 00:00;07-08-2020 00:00;teri_gram;20.73;29.14;6.76;7.81;14.18;0.48;22.08;0;0;0.48;22.08;0;0
07-08-2020 00:00;08-08-2020 00:00;teri_gram;25.15;41.79;7.45;8.9;14.98;0.43;28.29;0;0;0.43;28.29;0;0
08-08-2020 00:00;09-08-2020 00:00;teri_gram;40.56;68.81;7.47;8.9;14.99;0.61;22.67;0;0;0.61;22.67;0;0
09-08-2020 00:00;10-08-2020 00:00;teri_gram;23.37;44.95;7.47;8.9;14.99;0.63;26.92;0;0;0.63;26.92;0;0
10-08-2020 00:00;11-08-2020 00:00;teri_gram;20.7;36.05;7.86;10.83;14.55;0.6;10.08;0;0;0.6;10.08;0;0
11-08-2020 00:00;12-08-2020 00:00;teri_gram;40.31;55.03;8.04;11.67;12.21;0.72;10.96;0;0;0.72;10.96;0;0
12-08-2020 00:00;13-08-2020 00:00;teri_gram;28.66;49.08;7.5;6.9;12.02;0.66;5.75;0;0;0.66;5.75;0;0
13-08-2020 00:00;14-08-2020 00:00;teri_gram;24.28;33.3;8.38;6.64;12.9;0.52;2.64;0;0;0.52;2.64;0;0
14-08-2020 00:00;15-08-2020 00:00;teri_gram;22.47;36.7;8.92;7.92;12.28;0.5;3.78;0;0;0.5;3.78;0;0
15-08-2020 00:00;16-08-2020 00:00;teri_gram;26.05;39.28;8.51;8.9;14.01;0.58;9.24;0;0;0.58;9.24;0;0
16-08-2020 00:00;17-08-2020 00:00;teri_gram;31.78;43.77;8.49;8.9;14;0.56;7.95;0;0;0.56;7.95;0;0
17-08-2020 00:00;18-08-2020 00:00;teri_gram;31.28;47.38;8.92;8.47;10.93;0.63;5.22;0;0;0.63;5.22;0;0
18-08-2020 00:00;19-08-2020 00:00;teri_gram;40.34;59.44;8.9;7.31;15.57;0.77;4.4;0;0;0.77;4.4;0;0
19-08-2020 00:00;20-08-2020 00:00;teri_gram;26.04;33.86;8.71;7.25;16.3;0.71;2.83;0;0;0.71;2.83;0;0
20-08-2020 00:00;21-08-2020 00:00;teri_gram;13.02;20.67;7.14;7.45;15.91;0.66;5.56;0;0;0.66;5.56;0;0
21-08-2020 00:00;22-08-2020 00:00;teri_gram;11.6;21.2;5.25;6.9;14.99;0.51;4.16;0;0;0.51;4.16;0;0
22-08-2020 00:00;23-08-2020 00:00;teri_gram;9.93;17.52;5.54;7.24;14.64;0.4;12.18;0;0;0.4;12.18;0;0
23-08-2020 00:00;24-08-2020 00:00;teri_gram;8.56;17.5;6.23;7.89;13.98;0.43;15.52;0;0;0.43;15.52;0;0
24-08-2020 00:00;25-08-2020 00:00;teri_gram;12.32;25.47;6.25;7.9;14;0.46;9.22;0;0;0.46;9.22;0;0
25-08-2020 00:00;26-08-2020 00:00;teri_gram;27.24;43.49;6.25;7.91;14;0.68;4.25;0;0;0.68;4.25;0;0
26-08-2020 00:00;27-08-2020 00:00;teri_gram;19.87;45.1;5.96;8.44;14.52;0.68;4.01;0;0;0.68;4.01;0;0
27-08-2020 00:00;28-08-2020 00:00;teri_gram;12.53;28.87;5.75;8.9;10.37;0.5;11.66;0;0;0.5;11.66;0;0
28-08-2020 00:00;29-08-2020 00:00;teri_gram;8.42;18.34;4.64;6.76;10.91;0.57;9.09;0;0;0.57;9.09;0;0
29-08-2020 00:00;30-08-2020 00:00;teri_gram;18.99;38.92;5.23;7.25;12.23;0.64;12.14;0;0;0.64;12.14;0;0
30-08-2020 00:00;31-08-2020 00:00;teri_gram;13.41;24.42;5.23;7.25;12.23;0.44;16.52;0;0;0.44;16.52;0;0
31-08-2020 00:00;01-09-2020 00:00;teri_gram;13.16;29.12;5.35;7.25;12.35;0.53;9.89;0;0;0.53;9.89;0;0
01-09-2020 00:00;02-09-2020 00:00;teri_gram;28.23;53.03;5.72;7.76;12.72;0.74;5.02;0;0;0.74;5.02;0;0
02-09-2020 00:00;03-09-2020 00:00;teri_gram;23.35;46.95;6.4;8.25;13.4;0.59;15.55;0;0;0.59;15.55;0;0
03-09-2020 00:00;04-09-2020 00:00;teri_gram;27.55;51.13;6.23;8.25;13.23;0.56;19.49;0;0;0.56;19.49;0;0
04-09-2020 00:00;05-09-2020 00:00;teri_gram;39.66;55.92;6.26;8.25;13.11;0.66;13.85;0;0;0.66;13.85;0;0
05-09-2020 00:00;06-09-2020 00:00;teri_gram;34.62;42.46;6.11;8.24;13.1;0.76;17.21;0;0;0.76;17.21;0;0
06-09-2020 00:00;07-09-2020 00:00;teri_gram;15.06;18.26;6.25;8.25;13.25;0.76;9.48;0;0;0.76;9.48;0;0
07-09-2020 00:00;08-09-2020 00:00;teri_gram;26.28;49.45;6.29;8.25;13.29;1.02;11.2;0;0;1.02;11.2;0;0
08-09-2020 00:00;09-09-2020 00:00;teri_gram;31.73;59.24;6.57;8.8;13.57;0.8;19.01;0;0;0.8;19.01;0;0
09-09-2020 00:00;10-09-2020 00:00;teri_gram;55.18;78.69;6.26;8.84;13.26;1;21.81;0;0;1;21.81;0;0
10-09-2020 00:00;11-09-2020 00:00;teri_gram;51.86;85.5;5.34;8.33;13.3;0.91;20.1;0;0;0.91;20.1;0;0
11-09-2020 00:00;12-09-2020 00:00;teri_gram;30.74;95.21;5.73;8.67;13.9;0.89;25.5;0;0;0.89;25.5;0;0
12-09-2020 00:00;13-09-2020 00:00;teri_gram;30.11;92.7;6.81;9.26;13.81;0.9;26.3;0;0;0.9;26.3;0;0
13-09-2020 00:00;14-09-2020 00:00;teri_gram;36.44;109.16;7.18;9.25;14.18;1.04;33.46;0;0;1.04;33.46;0;0
14-09-2020 00:00;15-09-2020 00:00;teri_gram;71.48;110.91;7.48;9.5;14.47;0.98;26.71;0;0;0.98;26.71;0;0
15-09-2020 00:00;16-09-2020 00:00;teri_gram;72.03;99.29;7.72;9.71;14.72;0.9;28.64;0;0;0.9;28.64;0;0
16-09-2020 00:00;17-09-2020 00:00;teri_gram;81.29;126.04;6.25;9.25;14.81;1;24.56;0;0;1;24.56;0;0
