From Date;To Date;Station;PM2.5;PM10;NO;NO2;NOx;CO;Ozone;CO2;RF
22-03-2021 00:00;23-03-2021 00:00;NISE;63.67;198.88;5.11;11.39;16.49;0.33;58.32;0;0
23-03-2021 00:00;24-03-2021 00:00;NISE;47.57;199.57;5.22;11.73;16.95;0.27;37.81;0;0
24-03-2021 00:00;25-03-2021 00:00;NISE;35.01;122.99;5.29;10.94;16.23;0.21;48.41;0;0
25-03-2021 00:00;26-03-2021 00:00;NISE;39.62;110.46;5.1;10.86;15.96;0.21;50.76;0;0
26-03-2021 00:00;27-03-2021 00:00;NISE;50.36;114.22;5.18;11.78;16.96;0.26;50.53;0;0
27-03-2021 00:00;28-03-2021 00:00;NISE;61.26;151.5;5.71;14.07;19.79;0.34;46.2;0;0
28-03-2021 00:00;29-03-2021 00:00;NISE;78.95;184.15;7.26;14.78;22.04;0.51;53.46;0;0
29-03-2021 00:00;30-03-2021 00:00;NISE;90.38;157.07;6.56;10;16.57;0.31;66.92;0;0
30-03-2021 00:00;31-03-2021 00:00;NISE;66.45;276;4.94;9.44;14.39;0.19;54.1;0;0
31-03-2021 00:00;01-04-2021 00:00;NISE;41.98;211.87;4.9;9.25;14.15;0.14;64.43;0;0
01-04-2021 00:00;02-04-2021 00:00;NISE;28.21;182.81;4.87;9.17;14.04;0.09;60.89;0;0
02-04-2021 00:00;03-04-2021 00:00;NISE;38.99;138.56;4.99;11.34;16.33;0.16;49.09;0;0
03-04-2021 00:00;04-04-2021 00:00;NISE;39.62;113.57;5.05;13.25;18.29;0.22;50.16;0;0
04-04-2021 00:00;05-04-2021 00:00;NISE;52.96;0;5.38;14.05;19.44;0.28;44.94;0;0
05-04-2021 00:00;06-04-2021 00:00;NISE;71.4;0;5.76;14.83;20.59;0.33;53.58;0;0
06-04-2021 00:00;07-04-2021 00:00;NISE;76.58;0;24.26;18.95;24.75;0.55;77.83;0;0
07-04-2021 00:00;08-04-2021 00:00;NISE;36.8;0;5.91;11.37;17.28;0.64;69.1;0;0
08-04-2021 00:00;09-04-2021 00:00;NISE;32.69;130.09;5.1;9.62;14.75;0.53;55.44;0;0
09-04-2021 00:00;10-04-2021 00:00;NISE;38.75;108.98;4.77;6.26;11.04;0.57;46.64;0;0
10-04-2021 00:00;11-04-2021 00:00;NISE;38.66;139.52;4.64;6.25;10.89;0.59;48.14;0;0
11-04-2021 00:00;12-04-2021 00:00;NISE;41.38;144.93;4.62;6.19;10.81;0.53;50.07;0;0
12-04-2021 00:00;13-04-2021 00:00;NISE;61.2;202.58;4.67;6.39;11.06;0.72;52.68;0;0
13-04-2021 00:00;14-04-2021 00:00;NISE;50.06;140.12;4.7;6.49;11.19;0.66;47.81;0;0
14-04-2021 00:00;15-04-2021 00:00;NISE;45.11;106.24;4.66;6.38;11.04;0.53;51.96;0;0
15-04-2021 00:00;16-04-2021 00:00;NISE;49.6;185.25;4.68;6.43;11.11;0.52;46.5;0;0
16-04-2021 00:00;17-04-2021 00:00;NISE;49.99;224.33;4.95;6.66;11.61;0.57;41.43;0;0
17-04-2021 00:00;18-04-2021 00:00;NISE;18.93;91.46;5.61;7;12.61;0.5;41.09;0;0
18-04-2021 00:00;19-04-2021 00:00;NISE;35.13;127.51;5.39;6.86;12.25;0.56;51.69;0;0
19-04-2021 00:00;20-04-2021 00:00;NISE;44.4;158.99;5.2;7.03;12.24;0.65;48.48;0;0
20-04-2021 00:00;21-04-2021 00:00;NISE;37.86;88.12;5.21;7.13;12.33;0.68;51.57;0;0
21-04-2021 00:00;22-04-2021 00:00;NISE;24.46;41.25;5.57;7.05;12.62;0.52;52.07;0;0
22-04-2021 00:00;23-04-2021 00:00;NISE;34.46;43.32;5.46;6.97;12.43;0.56;65.54;0;0
23-04-2021 00:00;24-04-2021 00:00;NISE;34.52;55.58;5.4;6.94;12.35;0.58;69.14;0;0
24-04-2021 00:00;25-04-2021 00:00;NISE;29.56;51.4;5.12;6.94;12.06;0.54;56.68;0;0
25-04-2021 00:00;26-04-2021 00:00;NISE;55.69;133.34;4.98;7.08;12.06;0.65;55.94;0;0
26-04-2021 00:00;27-04-2021 00:00;NISE;88.72;178.19;13.97;15.2;17.53;0.9;47.32;0;0
27-04-2021 00:00;28-04-2021 00:00;NISE;80.84;219.8;4.51;7.29;11.8;0.87;58.56;0;0
28-04-2021 00:00;29-04-2021 00:00;NISE;77.92;207.16;18.23;12.99;13.64;0.83;44.5;0;0
29-04-2021 00:00;30-04-2021 00:00;NISE;70.99;231.37;11.69;10.04;14.21;0.76;59.66;0;0
30-04-2021 00:00;01-05-2021 00:00;NISE;51.81;149.96;13.28;10.65;15.4;0.71;69.61;0;0
01-05-2021 00:00;02-05-2021 00:00;NISE;46.1;102.08;4.48;6.8;11.27;0.59;70.17;0;0
02-05-2021 00:00;03-05-2021 00:00;NISE;39.58;112.71;4.61;6.93;11.54;0.57;47.92;0;0
03-05-2021 00:00;04-05-2021 00:00;NISE;46.94;238.9;4.67;6.86;11.53;0.46;37.29;0;0
04-05-2021 00:00;05-05-2021 00:00;NISE;42.21;139.3;4.77;6.93;11.71;0.46;43.69;0;0
05-05-2021 00:00;06-05-2021 00:00;NISE;51.04;158.98;5.23;7.11;12.34;0.51;63.88;0;0
06-05-2021 00:00;07-05-2021 00:00;NISE;42.6;114.13;6.16;7.32;13.48;0.44;73.4;0;0
07-05-2021 00:00;08-05-2021 00:00;NISE;45.34;104.1;5.58;7.23;12.82;0.41;74.5;0;0
08-05-2021 00:00;09-05-2021 00:00;NISE;49.92;76.33;5.18;6.88;12.06;0.39;67.29;0;0
09-05-2021 00:00;10-05-2021 00:00;NISE;50.53;75.08;5.1;6.71;11.81;0.23;81.26;0;0
10-05-2021 00:00;11-05-2021 00:00;NISE;49.55;83.14;5.15;6.85;12;0.25;77.02;0;0
11-05-2021 00:00;12-05-2021 00:00;NISE;42.76;93.27;5.16;6.71;11.87;0.23;61.53;0;0
12-05-2021 00:00;13-05-2021 00:00;NISE;28.23;95.62;5.13;6.68;11.81;0.17;62.12;0;0
13-05-2021 00:00;14-05-2021 00:00;NISE;25.82;66.34;5.75;6.89;12.65;0.58;65.96;0;0
14-05-2021 00:00;15-05-2021 00:00;NISE;28.01;76.36;5.72;6.91;12.64;0.61;71.83;0;0
15-05-2021 00:00;16-05-2021 00:00;NISE;34.88;144.12;4.74;6.35;11.1;0.55;61;0;0
16-05-2021 00:00;17-05-2021 00:00;NISE;53.59;139.3;4.72;6.55;11.27;0.66;70.88;0;0
17-05-2021 00:00;18-05-2021 00:00;NISE;62.42;140.25;11.45;9.3;20.59;0.83;27.33;0;0
18-05-2021 00:00;19-05-2021 00:00;NISE;8.12;52.12;15.76;10.71;15.02;0.48;37.58;0;0
19-05-2021 00:00;20-05-2021 00:00;NISE;21.77;163.44;6.02;6.83;12.85;0.4;14.37;0;0
20-05-2021 00:00;21-05-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
21-05-2021 00:00;22-05-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
22-05-2021 00:00;23-05-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
23-05-2021 00:00;24-05-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
24-05-2021 00:00;25-05-2021 00:00;NISE;50.62;155.67;4.5;6.42;10.91;0.56;47.17;0;0
25-05-2021 00:00;26-05-2021 00:00;NISE;38.58;105.13;4.36;6.37;10.73;0.46;79.48;0;0
26-05-2021 00:00;27-05-2021 00:00;NISE;38.04;105.34;4.32;6.49;10.81;0.47;66.84;0;0
27-05-2021 00:00;28-05-2021 00:00;NISE;36.03;105.73;5.08;6.75;11.83;0.47;71.27;0;0
28-05-2021 00:00;29-05-2021 00:00;NISE;29.41;72.45;6.63;7.17;13.8;0.45;66.93;0;0
29-05-2021 00:00;30-05-2021 00:00;NISE;18.24;84.56;6.69;7.14;13.83;0.4;58.91;0;0
30-05-2021 00:00;31-05-2021 00:00;NISE;20.86;53.54;7.06;7.27;14.32;0.39;59.63;0;0
31-05-2021 00:00;01-06-2021 00:00;NISE;32.2;80.83;5.99;6.95;12.94;0.38;51.94;0;0
01-06-2021 00:00;02-06-2021 00:00;NISE;29.24;85.56;6.65;7.21;13.86;0.38;57.66;0;0
02-06-2021 00:00;03-06-2021 00:00;NISE;29.03;49.67;14.91;10.74;17.56;0.44;49.68;0;0
03-06-2021 00:00;04-06-2021 00:00;NISE;39.01;92.92;20.45;10.31;16.96;0.49;68.88;0;0
04-06-2021 00:00;05-06-2021 00:00;NISE;55.57;115.62;8.65;7.97;16.62;0.48;67.17;0;0
05-06-2021 00:00;06-06-2021 00:00;NISE;0;107.9;6.45;7.07;13.52;0.43;69.75;0;0
06-06-2021 00:00;07-06-2021 00:00;NISE;0;119.59;7.93;7.64;15.57;0.38;50.74;0;0
07-06-2021 00:00;08-06-2021 00:00;NISE;0;133.52;8.6;7.92;16.51;0.4;56.32;0;0
08-06-2021 00:00;09-06-2021 00:00;NISE;0;231.88;7.26;7.41;14.67;0.36;34.74;0;0
09-06-2021 00:00;10-06-2021 00:00;NISE;0;225.02;9.45;8.17;17.61;0.31;40.9;0;0
10-06-2021 00:00;11-06-2021 00:00;NISE;96.62;226.47;29.49;16.23;45.72;0.4;64.04;0;0
11-06-2021 00:00;12-06-2021 00:00;NISE;34.57;196.92;22.44;11.15;23.62;0.4;71.47;0;0
12-06-2021 00:00;13-06-2021 00:00;NISE;21.61;76.45;15.42;10.55;25.97;0.45;62.77;0;0
13-06-2021 00:00;14-06-2021 00:00;NISE;29.54;70.11;13.63;10.09;23.73;0.48;52.83;0;0
14-06-2021 00:00;15-06-2021 00:00;NISE;29.33;79.59;20.53;13.73;26.81;0.45;54.53;0;0
15-06-2021 00:00;16-06-2021 00:00;NISE;26.77;98.57;13.47;9.84;23.31;0.39;54.45;0;0
16-06-2021 00:00;17-06-2021 00:00;NISE;32.04;76.1;12.67;9.49;22.16;0.41;66.6;0;0
17-06-2021 00:00;18-06-2021 00:00;NISE;28.36;73.82;15.17;10.56;25.73;0.4;63.43;0;0
18-06-2021 00:00;19-06-2021 00:00;NISE;26.04;49.18;18.49;11.74;30.24;0.39;46.68;0;0
19-06-2021 00:00;20-06-2021 00:00;NISE;20.9;32.19;17.74;11.61;29.34;0.36;43.8;0;0
20-06-2021 00:00;21-06-2021 00:00;NISE;22.37;31.04;19.62;12.31;31.93;0.37;46.18;0;0
21-06-2021 00:00;22-06-2021 00:00;NISE;22.95;46.66;19.28;12.25;31.53;0.42;59.35;0;0
22-06-2021 00:00;23-06-2021 00:00;NISE;23.99;98.14;13.85;10.05;23.89;0.43;63.5;0;0
23-06-2021 00:00;24-06-2021 00:00;NISE;27.85;141.31;8.38;7.85;16.24;0.48;75.81;0;0
24-06-2021 00:00;25-06-2021 00:00;NISE;22.78;91.94;23.9;14.08;31.28;0.42;58.31;0;0
25-06-2021 00:00;26-06-2021 00:00;NISE;20.49;77.86;10.79;8.77;19.56;0.37;58.99;0;0
26-06-2021 00:00;27-06-2021 00:00;NISE;30.08;71.41;9.71;8.33;18.04;0.4;41.13;0;0
27-06-2021 00:00;28-06-2021 00:00;NISE;61.06;115.1;11.97;9.45;21.42;0.6;71.64;0;0
28-06-2021 00:00;29-06-2021 00:00;NISE;65.15;103.25;14.11;10.09;24.2;0.49;69.99;0;0
29-06-2021 00:00;30-06-2021 00:00;NISE;62.86;121.46;10.43;8.81;19.24;0.47;61.65;0;0
30-06-2021 00:00;01-07-2021 00:00;NISE;38.22;174.95;6.4;7.13;13.53;0.36;39.48;0;0
01-07-2021 00:00;02-07-2021 00:00;NISE;36.81;164.35;10.86;8.75;19.6;0.26;42.64;0;0
02-07-2021 00:00;03-07-2021 00:00;NISE;31.91;145.34;13.76;10.05;23.81;0.24;32.4;0;0
03-07-2021 00:00;04-07-2021 00:00;NISE;29.64;92.87;16.9;11.37;28.28;0.21;41.14;0;0
04-07-2021 00:00;05-07-2021 00:00;NISE;35.46;114.41;12.23;9.51;21.74;0.27;51.83;0;0
05-07-2021 00:00;06-07-2021 00:00;NISE;28.15;122.65;11.1;9.04;20.14;0.26;53.83;0;0
06-07-2021 00:00;07-07-2021 00:00;NISE;23.44;114.7;11.2;12.7;24.14;0.31;54.95;0;0
07-07-2021 00:00;08-07-2021 00:00;NISE;20.44;125.32;6.55;19.44;25.99;0.31;38.21;0;0
08-07-2021 00:00;09-07-2021 00:00;NISE;17.14;128.52;9.34;19.77;29.12;0.29;34.97;0;0
09-07-2021 00:00;10-07-2021 00:00;NISE;24.44;65.64;5.84;13.75;19.59;0.4;67.32;0;0
10-07-2021 00:00;11-07-2021 00:00;NISE;25.1;57.24;5.38;12.79;18.17;0.38;54.04;0;0
11-07-2021 00:00;12-07-2021 00:00;NISE;42.29;66.73;5.37;11.88;17.24;0.39;53.33;0;0
12-07-2021 00:00;13-07-2021 00:00;NISE;31.34;50.88;5.34;11.36;16.7;0.36;42;0;0
13-07-2021 00:00;14-07-2021 00:00;NISE;23.75;42.52;5.46;12.48;17.94;0.36;30.01;0;0
14-07-2021 00:00;15-07-2021 00:00;NISE;26.72;41.13;6.15;17.55;23.69;0.48;24.3;0;0
15-07-2021 00:00;16-07-2021 00:00;NISE;33.88;60.74;6.14;17.12;23.26;0.48;38.39;0;0
16-07-2021 00:00;17-07-2021 00:00;NISE;32.46;53.8;5.65;15.01;20.66;0.29;33.86;0;0
17-07-2021 00:00;18-07-2021 00:00;NISE;38.8;60.69;5.64;17.32;22.96;0.32;32.54;0;0
18-07-2021 00:00;19-07-2021 00:00;NISE;21.07;40.9;12.09;18.86;24.52;0.27;34.76;0;0
19-07-2021 00:00;20-07-2021 00:00;NISE;6.76;4.39;20.94;21.78;28.05;0.22;19.1;0;0
20-07-2021 00:00;21-07-2021 00:00;NISE;18.61;46.25;12.77;19.29;25.93;0.22;24.89;0;0
21-07-2021 00:00;22-07-2021 00:00;NISE;10.51;36.83;13.91;19.09;26.03;0.45;30.87;0;0
22-07-2021 00:00;23-07-2021 00:00;NISE;9.11;35.57;5.52;14.02;19.54;0.46;25.29;0;0
23-07-2021 00:00;24-07-2021 00:00;NISE;14.47;45.43;5.56;13.31;18.87;0.53;22.64;0;0
24-07-2021 00:00;25-07-2021 00:00;NISE;15.92;57.59;6.1;13.35;19.45;0.67;13.54;0;0
25-07-2021 00:00;26-07-2021 00:00;NISE;14.62;53.45;6.33;12.09;18.42;0.69;14.73;0;0
26-07-2021 00:00;27-07-2021 00:00;NISE;23.86;65.99;5.82;11.74;17.56;0.63;16.54;0;0
27-07-2021 00:00;28-07-2021 00:00;NISE;22.73;54.1;13.39;13.96;17.72;0.57;9.8;0;0
28-07-2021 00:00;29-07-2021 00:00;NISE;15.73;29.72;14.31;11.15;17.9;0.47;8.78;0;0
29-07-2021 00:00;30-07-2021 00:00;NISE;13.3;13.54;39.43;24.46;30.93;0.68;22.25;0;0
30-07-2021 00:00;31-07-2021 00:00;NISE;0;0;448.38;184.34;0;1.29;0;0;0
31-07-2021 00:00;01-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
01-08-2021 00:00;02-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
02-08-2021 00:00;03-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
03-08-2021 00:00;04-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
04-08-2021 00:00;05-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
05-08-2021 00:00;06-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
06-08-2021 00:00;07-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
07-08-2021 00:00;08-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
08-08-2021 00:00;09-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
09-08-2021 00:00;10-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
10-08-2021 00:00;11-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
11-08-2021 00:00;12-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
12-08-2021 00:00;13-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
13-08-2021 00:00;14-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
14-08-2021 00:00;15-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
15-08-2021 00:00;16-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
16-08-2021 00:00;17-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
17-08-2021 00:00;18-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
18-08-2021 00:00;19-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
19-08-2021 00:00;20-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
20-08-2021 00:00;21-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
21-08-2021 00:00;22-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
22-08-2021 00:00;23-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
23-08-2021 00:00;24-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
24-08-2021 00:00;25-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
25-08-2021 00:00;26-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
26-08-2021 00:00;27-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
27-08-2021 00:00;28-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
28-08-2021 00:00;29-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
29-08-2021 00:00;30-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
30-08-2021 00:00;31-08-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
31-08-2021 00:00;01-09-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
01-09-2021 00:00;02-09-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
02-09-2021 00:00;03-09-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
03-09-2021 00:00;04-09-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
04-09-2021 00:00;05-09-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
05-09-2021 00:00;06-09-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
06-09-2021 00:00;07-09-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
07-09-2021 00:00;08-09-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
08-09-2021 00:00;09-09-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
09-09-2021 00:00;10-09-2021 00:00;NISE;26.71;44.8;5.03;9.84;14.87;0.38;30.41;0;0
10-09-2021 00:00;11-09-2021 00:00;NISE;21.55;31.78;16.85;14.03;18.34;0.4;32.14;0;0
11-09-2021 00:00;12-09-2021 00:00;NISE;11.19;8.12;39.78;24.61;26.54;0.47;25.77;0;0
12-09-2021 00:00;13-09-2021 00:00;NISE;17.04;25;7.27;13.56;20.83;0.49;22.96;0;0
13-09-2021 00:00;14-09-2021 00:00;NISE;35.57;54.81;12.03;19.23;31.26;0.78;26.88;0;0
14-09-2021 00:00;15-09-2021 00:00;NISE;19.59;40.76;6.24;13.96;20.21;0.46;27.1;0;0
15-09-2021 00:00;16-09-2021 00:00;NISE;12.12;32.72;5.05;10.2;15.25;0.38;24.16;0;0
16-09-2021 00:00;17-09-2021 00:00;NISE;15.36;30.69;11.47;14.01;21.91;0.45;15.21;0;0
17-09-2021 00:00;18-09-2021 00:00;NISE;16.93;32.82;5.43;11.94;17.37;0.42;26.99;0;0
18-09-2021 00:00;19-09-2021 00:00;NISE;25.75;42.4;4.97;10.13;15.1;0.4;27.36;0;0
19-09-2021 00:00;20-09-2021 00:00;NISE;25.13;44.01;5.07;9.66;14.73;0.4;25.19;0;0
20-09-2021 00:00;21-09-2021 00:00;NISE;26.01;49.47;5.21;10.99;16.2;0.42;24.88;0;0
21-09-2021 00:00;22-09-2021 00:00;NISE;30.13;56.93;5.28;11.02;16.3;0.42;25.89;0;0
22-09-2021 00:00;23-09-2021 00:00;NISE;18.57;34.41;8.5;12.57;21.1;0.41;26.62;0;0
23-09-2021 00:00;24-09-2021 00:00;NISE;21.88;37.1;5.05;10.19;15.25;0.38;27.59;0;0
24-09-2021 00:00;25-09-2021 00:00;NISE;19.36;35.84;5.88;12.64;18.52;0.4;22.03;0;0
25-09-2021 00:00;26-09-2021 00:00;NISE;34.35;57.22;5.57;13.24;18.81;0.41;37.6;0;0
26-09-2021 00:00;27-09-2021 00:00;NISE;28.59;47.96;5;9.49;14.49;0.36;31.86;0;0
27-09-2021 00:00;28-09-2021 00:00;NISE;52.64;86.78;5.88;13.42;19.3;0.52;34.97;0;0
28-09-2021 00:00;29-09-2021 00:00;NISE;40.13;72.07;6.77;14.23;21;0.49;33.07;0;0
29-09-2021 00:00;30-09-2021 00:00;NISE;26;49.08;5.07;10.85;15.91;0.37;27.92;0;0
30-09-2021 00:00;01-10-2021 00:00;NISE;37.58;85.14;5.3;11.06;16.36;0.5;25.32;0;0
01-10-2021 00:00;02-10-2021 00:00;NISE;39.12;58.23;6.51;13.14;19.65;0.77;26.5;0;0
02-10-2021 00:00;03-10-2021 00:00;NISE;34.32;65.17;11.95;16.47;23.71;0.84;28.44;0;0
03-10-2021 00:00;04-10-2021 00:00;NISE;40.78;79.53;7.11;16.19;23.31;0.89;5.92;0;0
04-10-2021 00:00;05-10-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
05-10-2021 00:00;06-10-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
06-10-2021 00:00;07-10-2021 00:00;NISE;0;3.69;4.95;10.98;15.94;0.8;0;0;0
07-10-2021 00:00;08-10-2021 00:00;NISE;0;0;0;0;0;0;0;0;0
08-10-2021 00:00;09-10-2021 00:00;NISE;51.71;146.79;5.38;15.85;21.23;0.91;57.22;0;0
09-10-2021 00:00;10-10-2021 00:00;NISE;63.73;148.17;7.71;18.79;26.5;0.97;37.65;0;0
10-10-2021 00:00;11-10-2021 00:00;NISE;56.12;136.06;7.83;17.62;25.45;0.9;34.12;0;0
11-10-2021 00:00;12-10-2021 00:00;NISE;51.6;110.6;7.03;16.38;23.4;0.89;32.7;0;0
12-10-2021 00:00;13-10-2021 00:00;NISE;62.69;142.75;8.26;20.31;28.58;1.02;41.73;0;0
13-10-2021 00:00;14-10-2021 00:00;NISE;73.37;177.31;5.5;20.62;26.12;0.92;47.9;0;0
14-10-2021 00:00;15-10-2021 00:00;NISE;72.42;166.59;6.39;21.32;27.71;0.9;50.21;0;0
15-10-2021 00:00;16-10-2021 00:00;NISE;86.44;164.34;6.37;24.16;30.53;0.92;28.03;0;0
16-10-2021 00:00;17-10-2021 00:00;NISE;206.15;305.64;5.79;25.68;31.47;1.63;80.64;0;0
17-10-2021 00:00;18-10-2021 00:00;NISE;140.92;217.57;13.95;24.27;33.77;1.39;27.24;0;0
18-10-2021 00:00;19-10-2021 00:00;NISE;14.26;20.95;10.44;17.06;27.51;0.83;20.17;0;0
19-10-2021 00:00;20-10-2021 00:00;NISE;42.59;69.03;13.72;16.85;25.99;0.79;44.11;0;0
20-10-2021 00:00;21-10-2021 00:00;NISE;94.14;173.26;7.14;22.16;29.3;1.04;44.92;0;0
21-10-2021 00:00;22-10-2021 00:00;NISE;63.33;182.9;6.99;22.31;29.3;0.87;35.31;0;0
22-10-2021 00:00;23-10-2021 00:00;NISE;44.77;122.29;6.07;18.62;24.69;0.81;31.27;0;0
23-10-2021 00:00;24-10-2021 00:00;NISE;52.9;100.13;5.89;13.58;19.47;0.76;40.79;0;0
24-10-2021 00:00;25-10-2021 00:00;NISE;67.2;106.21;7.67;13.82;21.46;0.77;44.97;0;0
25-10-2021 00:00;26-10-2021 00:00;NISE;37.48;62.21;5.77;16.27;22.04;0.78;39.11;0;0
26-10-2021 00:00;27-10-2021 00:00;NISE;69.47;127.29;7.09;18.02;25.11;0.88;37.57;0;0
27-10-2021 00:00;28-10-2021 00:00;NISE;94.52;188.73;9.29;22.96;32.25;1.03;45.89;0;0
28-10-2021 00:00;29-10-2021 00:00;NISE;121.25;198.43;6.38;20.02;26.39;1;44.59;0;0
29-10-2021 00:00;30-10-2021 00:00;NISE;109.87;180.01;8.58;22.99;31.57;1.12;40.85;0;0
30-10-2021 00:00;31-10-2021 00:00;NISE;113.27;203.73;18.42;33.79;41.41;1.2;32.34;0;0
31-10-2021 00:00;01-11-2021 00:00;NISE;98.4;192.83;13.1;25.47;33.36;1.03;39.65;0;0
01-11-2021 00:00;02-11-2021 00:00;NISE;101.64;178.94;5.86;16.21;22.07;0.92;53.29;0;0
02-11-2021 00:00;03-11-2021 00:00;NISE;136.92;225.95;5.96;13.88;19.84;1.09;56.51;0;0
03-11-2021 00:00;04-11-2021 00:00;NISE;141.99;213.08;6.1;12.93;19.03;1.08;45.99;0;0
04-11-2021 00:00;05-11-2021 00:00;NISE;303.16;405.68;6.43;14.35;20.79;1.56;38.2;0;0
05-11-2021 00:00;06-11-2021 00:00;NISE;468.45;530.74;6.36;13.36;19.72;1.68;27.06;0;0
06-11-2021 00:00;07-11-2021 00:00;NISE;356.37;450.92;6.37;14.05;20.43;1.54;39.91;0;0
07-11-2021 00:00;08-11-2021 00:00;NISE;221.35;294.66;17.34;18.6;23.19;1.31;34.53;0;0
08-11-2021 00:00;09-11-2021 00:00;NISE;225.56;323.62;6.47;18.31;24.78;1.42;37.95;0;0
09-11-2021 00:00;10-11-2021 00:00;NISE;232.54;341.23;6.46;19.86;26.32;1.38;42.46;0;0
10-11-2021 00:00;11-11-2021 00:00;NISE;202.49;310.94;7.4;27.03;34.42;1.38;40.32;0;0
11-11-2021 00:00;12-11-2021 00:00;NISE;253.99;366.56;7.87;31.35;39.22;1.68;16.9;0;0
12-11-2021 00:00;13-11-2021 00:00;NISE;397.27;533.76;13.48;33.95;47.43;2.15;33.02;0;0
13-11-2021 00:00;14-11-2021 00:00;NISE;258.08;366.17;9.1;30.67;39.77;1.59;37.51;0;0
14-11-2021 00:00;15-11-2021 00:00;NISE;138.46;218.74;8.35;26.27;34.61;1.1;42.56;0;0
15-11-2021 00:00;16-11-2021 00:00;NISE;174.32;267.23;10.07;30.9;40.97;1.41;40.5;0;0
16-11-2021 00:00;17-11-2021 00:00;NISE;207.61;309.15;8.15;30.3;38.45;1.43;41.74;0;0
17-11-2021 00:00;18-11-2021 00:00;NISE;150.6;230.55;7.74;25.69;33.43;1.25;43.91;0;0
18-11-2021 00:00;19-11-2021 00:00;NISE;151.43;212.85;8.39;24.45;32.9;1.35;46.93;0;0
19-11-2021 00:00;20-11-2021 00:00;NISE;142.96;200.96;12.24;23.06;29.76;1.2;42.74;0;0
20-11-2021 00:00;21-11-2021 00:00;NISE;192.95;274.34;6.57;25.57;32.14;1.35;47.56;0;0
21-11-2021 00:00;22-11-2021 00:00;NISE;179.78;253.59;6.48;25.66;32.14;1.34;55.54;0;0
22-11-2021 00:00;23-11-2021 00:00;NISE;123.86;216.7;5.79;17.8;23.59;0.94;72.13;0;0
23-11-2021 00:00;24-11-2021 00:00;NISE;119.22;194.23;5.93;20.35;26.28;0.94;51.13;0;0
24-11-2021 00:00;25-11-2021 00:00;NISE;134.16;202.06;5.93;17.9;23.83;1.05;56.35;0;0
25-11-2021 00:00;26-11-2021 00:00;NISE;180.02;265.94;5.79;16.89;22.68;1.21;51.75;0;0
26-11-2021 00:00;27-11-2021 00:00;NISE;208.8;296.15;7.73;27;34.72;1.65;54.5;0;0
27-11-2021 00:00;28-11-2021 00:00;NISE;165.69;241.24;5.9;17;22.9;1.22;58.6;0;0
28-11-2021 00:00;29-11-2021 00:00;NISE;219.2;309.85;8.34;21.26;29.59;1.66;44.46;0;0
