From Date;To Date;Station;PM2.5;PM10;NO;NO2;NOx;CO;Ozone;RF;TOT-RF
04-03-2020 00:00;05-03-2020 00:00;sect_51;0;0;0;0;0;0;0;0;0
05-03-2020 00:00;06-03-2020 00:00;sect_51;36.51;73.15;5.91;24.28;30.19;0.51;71.07;0;0
06-03-2020 00:00;07-03-2020 00:00;sect_51;22.23;39.15;5.89;23.24;29.12;0.45;55.32;0;0
07-03-2020 00:00;08-03-2020 00:00;sect_51;41.44;77.68;8.54;21.67;30.2;0.63;46.15;0;0
08-03-2020 00:00;09-03-2020 00:00;sect_51;62.64;130.39;18.77;24.16;42.94;0.86;41.67;0;0
09-03-2020 00:00;10-03-2020 00:00;sect_51;83.74;127.54;4.88;22.1;26.98;0.68;49.61;0;0
10-03-2020 00:00;11-03-2020 00:00;sect_51;97.3;159.07;5.34;23.2;28.54;0.8;62.53;0;0
11-03-2020 00:00;12-03-2020 00:00;sect_51;58.71;109.16;3.36;21.98;25.34;0.62;73.29;0;0
12-03-2020 00:00;13-03-2020 00:00;sect_51;60.33;159.87;8.17;23.6;18.77;0.48;48.9;0;0
13-03-2020 00:00;14-03-2020 00:00;sect_51;67.33;195.83;6.78;23.4;30.11;0.59;50.66;0;0
14-03-2020 00:00;15-03-2020 00:00;sect_51;44.05;134.24;4.95;21.1;22.61;0.58;45.55;0;0
15-03-2020 00:00;16-03-2020 00:00;sect_51;59.56;171.06;7.49;23.9;18.16;0.9;63.18;0;0
16-03-2020 00:00;17-03-2020 00:00;sect_51;105.36;171.49;4.35;24.73;16.24;0.74;58.09;0;0
17-03-2020 00:00;18-03-2020 00:00;sect_51;103.51;220.98;10.36;26.68;22.25;1.01;60.26;0;0
18-03-2020 00:00;19-03-2020 00:00;sect_51;120.69;247.75;27.8;28.46;37.16;1.29;57.37;0;0
19-03-2020 00:00;20-03-2020 00:00;sect_51;81.08;249.37;26.88;30.28;37.37;1.28;75.19;0;0
20-03-2020 00:00;21-03-2020 00:00;sect_51;97.02;242.08;7.16;30.06;21.32;1;75.99;0;0
21-03-2020 00:00;22-03-2020 00:00;sect_51;62.74;148.6;8.53;27.23;19.37;0.83;68.6;0;0
22-03-2020 00:00;23-03-2020 00:00;sect_51;97.39;166.64;10.8;28.31;21.94;1.13;73.25;0;0
23-03-2020 00:00;24-03-2020 00:00;sect_51;53.12;131.5;7.7;23.19;18.29;0.76;60.94;0;0
24-03-2020 00:00;25-03-2020 00:00;sect_51;63.51;129.42;7.15;22.59;16.48;0.93;55.04;0;0
25-03-2020 00:00;26-03-2020 00:00;sect_51;33.4;69.49;8.49;19.43;16.51;0.69;56.24;0;0
26-03-2020 00:00;27-03-2020 00:00;sect_51;30.82;70.77;3.73;16.9;11.82;0.49;45.56;0;0
27-03-2020 00:00;28-03-2020 00:00;sect_51;20.66;43.15;2.25;15.84;9.51;0.43;46.45;0;0
28-03-2020 00:00;29-03-2020 00:00;sect_51;18.13;53.76;3.88;15.05;10.98;0.5;54.3;0;0
29-03-2020 00:00;30-03-2020 00:00;sect_51;23.75;70.72;2.26;13.78;8.82;0.51;65.98;0;0
30-03-2020 00:00;31-03-2020 00:00;sect_51;28.83;62.23;1.16;13.42;7.13;0.49;73.03;0;0
31-03-2020 00:00;01-04-2020 00:00;sect_51;32.84;63.8;2.05;13.51;8.71;0.52;76.96;0;0
01-04-2020 00:00;02-04-2020 00:00;sect_51;25.37;53.06;2.12;14.19;8.19;0.5;67.06;0;0
02-04-2020 00:00;03-04-2020 00:00;sect_51;31.6;78.37;1.36;13.36;7.26;0.54;71.85;0;0
03-04-2020 00:00;04-04-2020 00:00;sect_51;28.89;55.24;2.41;12.11;8.26;0.51;88.42;0;0
04-04-2020 00:00;05-04-2020 00:00;sect_51;39.71;70.47;2.19;14.01;7.91;0.63;73.49;0;0
05-04-2020 00:00;06-04-2020 00:00;sect_51;56.87;102.14;4.88;16.49;11.27;0.88;75.14;0;0
06-04-2020 00:00;07-04-2020 00:00;sect_51;50.19;94.73;2.64;15.4;10.05;0.71;75.27;0;0
07-04-2020 00:00;08-04-2020 00:00;sect_51;35.06;99.63;0.81;13.34;6.74;0.51;78.7;0;0
08-04-2020 00:00;09-04-2020 00:00;sect_51;31.37;85.42;1.79;12.31;7.34;0.47;78.06;0;0
09-04-2020 00:00;10-04-2020 00:00;sect_51;36.14;76.97;2.43;12.88;8.68;0.55;85.15;0;0
10-04-2020 00:00;11-04-2020 00:00;sect_51;67.88;126.52;3.56;16.97;10.72;0.95;64.31;0;0
11-04-2020 00:00;12-04-2020 00:00;sect_51;51.14;109.92;5.93;17.01;13.33;0.87;83.4;0;0
12-04-2020 00:00;13-04-2020 00:00;sect_51;35.04;70.88;2.05;13.39;8.47;0.56;86.76;0;0
13-04-2020 00:00;14-04-2020 00:00;sect_51;62.67;135.43;2.11;15.81;9.12;0.79;70.58;0;0
14-04-2020 00:00;15-04-2020 00:00;sect_51;68.79;178.23;4.62;17.69;12.75;0.95;63.52;0;0
15-04-2020 00:00;16-04-2020 00:00;sect_51;67.05;209.9;7.32;16.06;12.91;0.88;61.79;0;0
16-04-2020 00:00;17-04-2020 00:00;sect_51;67.83;154.01;9.44;16.52;13.39;0.95;76.92;0;0
17-04-2020 00:00;18-04-2020 00:00;sect_51;25.81;74.71;1.93;12.82;8.1;0.52;91.73;0;0
18-04-2020 00:00;19-04-2020 00:00;sect_51;26.22;92.81;0.9;12.89;6.51;0.49;88.67;0;0
19-04-2020 00:00;20-04-2020 00:00;sect_51;37.43;98.18;4.39;15.21;9.93;0.61;74.18;0;0
20-04-2020 00:00;21-04-2020 00:00;sect_51;54.33;116.3;9.57;17.67;16.91;0.96;51.11;0;0
21-04-2020 00:00;22-04-2020 00:00;sect_51;34.82;82.04;1.03;14.56;7.48;0.56;85.96;0;0
22-04-2020 00:00;23-04-2020 00:00;sect_51;60.84;132.54;2.42;16.34;9.71;0.7;80.15;0;0
23-04-2020 00:00;24-04-2020 00:00;sect_51;54.46;118.87;3.13;15.51;10.61;0.73;71.59;0;0
24-04-2020 00:00;25-04-2020 00:00;sect_51;65.69;116.44;1.5;16.05;8.67;0.82;88.64;0;0
25-04-2020 00:00;26-04-2020 00:00;sect_51;25.6;76.31;2.11;14.19;8.73;0.55;92.06;0;0
26-04-2020 00:00;27-04-2020 00:00;sect_51;54.05;170.72;2.33;13.83;9.09;0.64;83.3;0;0
27-04-2020 00:00;28-04-2020 00:00;sect_51;27.65;63.72;1.18;12.73;6.72;0.5;89.14;0;0
28-04-2020 00:00;29-04-2020 00:00;sect_51;35.9;67.74;2.58;12.6;8.54;0.56;95.76;0;0
29-04-2020 00:00;30-04-2020 00:00;sect_51;67.13;146.73;2.33;13.06;8.44;0.78;98.15;0;0
30-04-2020 00:00;01-05-2020 00:00;sect_51;64.75;127.26;1.03;11.53;5.76;0.77;102.86;0;0
01-05-2020 00:00;02-05-2020 00:00;sect_51;61.76;145.25;2.18;11.02;7.35;0.69;113.16;0;0
02-05-2020 00:00;03-05-2020 00:00;sect_51;40.69;110.73;1.01;9.78;5.02;0.54;109.07;0;0
03-05-2020 00:00;04-05-2020 00:00;sect_51;38.42;101.57;1.05;9.62;5.17;0.56;90.19;0;0
04-05-2020 00:00;05-05-2020 00:00;sect_51;22.01;51.2;2.08;10.78;7.1;0.5;97.53;0;0
05-05-2020 00:00;06-05-2020 00:00;sect_51;53.61;96.56;0.79;12.05;5.89;0.74;98.22;0;0
06-05-2020 00:00;07-05-2020 00:00;sect_51;45.34;131.4;1.49;13.01;7.23;0.62;107.63;0;0
07-05-2020 00:00;08-05-2020 00:00;sect_51;38.56;96.52;2.23;12.92;8.41;0.6;110.9;0;0
08-05-2020 00:00;09-05-2020 00:00;sect_51;50.55;111.36;0.52;12.39;5.75;0.69;129.58;0;0
09-05-2020 00:00;10-05-2020 00:00;sect_51;60.64;124.33;1.43;11.34;6.45;0.75;137.24;0;0
10-05-2020 00:00;11-05-2020 00:00;sect_51;49.92;114.13;1.94;11.08;7.29;0.6;102.24;0;0
11-05-2020 00:00;12-05-2020 00:00;sect_51;39.6;105.43;1.12;12.2;6.32;0.59;101.01;0;0
12-05-2020 00:00;13-05-2020 00:00;sect_51;41.58;102.72;1.89;11.54;7.28;0.61;114.21;0;0
13-05-2020 00:00;14-05-2020 00:00;sect_51;57.53;141.91;1.55;12.14;5.66;0.68;102.94;0;0
14-05-2020 00:00;15-05-2020 00:00;sect_51;47.54;129.44;2.22;12.99;7.63;0.65;93.54;0;0
15-05-2020 00:00;16-05-2020 00:00;sect_51;40.47;80.5;2.19;11.78;7.17;0.56;103.08;0;0
16-05-2020 00:00;17-05-2020 00:00;sect_51;62.64;127.24;2.24;13.24;7.88;0.75;114.54;0;0
17-05-2020 00:00;18-05-2020 00:00;sect_51;67.68;191.41;2.86;17.52;11.06;0.94;81.34;0;0
18-05-2020 00:00;19-05-2020 00:00;sect_51;50.53;112.85;4.99;17.65;12.13;0.87;86.56;0;0
19-05-2020 00:00;20-05-2020 00:00;sect_51;71.41;176.09;8.51;19.11;15.01;1.04;94.35;0;0
20-05-2020 00:00;21-05-2020 00:00;sect_51;62.73;132.1;1.77;16.6;9.52;0.78;106.5;0;0
21-05-2020 00:00;22-05-2020 00:00;sect_51;49.79;148.33;6.07;15.38;11.31;0.74;97.81;0;0
22-05-2020 00:00;23-05-2020 00:00;sect_51;56.66;171.78;17.12;22;24.1;1.1;73.3;0;0
23-05-2020 00:00;24-05-2020 00:00;sect_51;72.63;278.03;2.93;17.39;10.53;0.79;80.4;0;0
24-05-2020 00:00;25-05-2020 00:00;sect_51;85.52;190.25;2.96;14.37;8.83;0.55;79.91;0;0
25-05-2020 00:00;26-05-2020 00:00;sect_51;71.14;227.62;6.85;16.4;12.92;0.81;82.07;0;0
26-05-2020 00:00;27-05-2020 00:00;sect_51;84.45;254.96;23.84;18.69;25.39;1.06;50.9;0;0
27-05-2020 00:00;28-05-2020 00:00;sect_51;139.98;348.7;5.1;19.48;13.49;0.8;100.52;0;0
28-05-2020 00:00;29-05-2020 00:00;sect_51;145.79;336.03;2.22;13.18;7.71;0.48;86.66;0;0
29-05-2020 00:00;30-05-2020 00:00;sect_51;35.69;103.96;0.31;13.22;1.23;0.41;95.95;0;0
30-05-2020 00:00;31-05-2020 00:00;sect_51;29.33;73.1;1.1;14.73;5.34;0.5;88.01;0;0
31-05-2020 00:00;01-06-2020 00:00;sect_51;30.93;89.22;1.63;15.79;6.95;0.45;86.99;0;0
01-06-2020 00:00;02-06-2020 00:00;sect_51;47.04;118.35;0.04;20.99;3.06;0.59;95.62;0;0
02-06-2020 00:00;03-06-2020 00:00;sect_51;41.11;99.08;1.47;15.33;7.76;0.54;95.13;0;0
03-06-2020 00:00;04-06-2020 00:00;sect_51;53.31;146.76;0.77;15.8;7.63;0.58;94.68;0;0
04-06-2020 00:00;05-06-2020 00:00;sect_51;71.14;191.68;0.86;19.57;10;0.67;80.61;0;0
05-06-2020 00:00;06-06-2020 00:00;sect_51;41.73;96.72;0.32;16.72;7.93;0.54;92.3;0;0
06-06-2020 00:00;07-06-2020 00:00;sect_51;49.62;136.84;0;14.11;6.09;0.54;97.52;0;0
07-06-2020 00:00;08-06-2020 00:00;sect_51;52.24;116.21;0;13.59;5.75;0.54;102.2;0;0
08-06-2020 00:00;09-06-2020 00:00;sect_51;46.7;95.93;0.61;13.99;6.08;0.54;104.78;0;0
09-06-2020 00:00;10-06-2020 00:00;sect_51;67.59;149.46;0;14.25;5.94;0.67;104.55;0;0
10-06-2020 00:00;11-06-2020 00:00;sect_51;52.78;129.78;3.97;14.82;8.02;0.62;74.4;0;0
11-06-2020 00:00;12-06-2020 00:00;sect_51;47.52;134.32;1.01;13.3;5.9;0.53;83.55;0;0
12-06-2020 00:00;13-06-2020 00:00;sect_51;79.85;193;0;13.33;5.26;0.74;104.6;0;0
13-06-2020 00:00;14-06-2020 00:00;sect_51;69.33;158.93;0;12.64;4.96;0.71;87.17;0;0
14-06-2020 00:00;15-06-2020 00:00;sect_51;79.77;186.24;1.43;14.2;6.2;0.76;85.21;0;0
15-06-2020 00:00;16-06-2020 00:00;sect_51;58.24;133.5;0;12.85;4.97;0.66;103.6;0;0
16-06-2020 00:00;17-06-2020 00:00;sect_51;53.76;120.97;0;12.66;4.79;0.65;104.77;0;0
17-06-2020 00:00;18-06-2020 00:00;sect_51;54.55;107.8;0.66;10.14;2.05;0.63;99.64;0;0
18-06-2020 00:00;19-06-2020 00:00;sect_51;51.52;150.02;0.67;5.17;2.09;0.58;93.82;0;0
19-06-2020 00:00;20-06-2020 00:00;sect_51;71.98;282.48;0.6;9.87;5.23;0.55;74.57;0;0
20-06-2020 00:00;21-06-2020 00:00;sect_51;53.57;206.6;0.64;10.74;5.64;0.5;74.76;0;0
21-06-2020 00:00;22-06-2020 00:00;sect_51;49.51;126.2;0.67;11.14;4.79;0.52;96.99;0;0
22-06-2020 00:00;23-06-2020 00:00;sect_51;49.94;94.46;0.02;9.71;3.76;0.55;119.54;0;0
23-06-2020 00:00;24-06-2020 00:00;sect_51;45.3;100.72;1.66;9.01;4.96;0.54;69.76;0;0
24-06-2020 00:00;25-06-2020 00:00;sect_51;46.2;93.03;2.33;8.19;6.15;0.5;67.8;0;0
25-06-2020 00:00;26-06-2020 00:00;sect_51;41.32;118.78;2.04;8.85;3.01;0.52;74.92;0;0
26-06-2020 00:00;27-06-2020 00:00;sect_51;60.38;184.02;1.92;10.26;6.42;0.66;55.23;0;0
27-06-2020 00:00;28-06-2020 00:00;sect_51;44.2;173.58;1.71;10.59;5.04;0.45;35.79;0;0
28-06-2020 00:00;29-06-2020 00:00;sect_51;57.03;294.92;3.34;10.62;7.17;0.51;33.83;0;0
29-06-2020 00:00;30-06-2020 00:00;sect_51;43.96;170.54;1.63;9.87;5.81;0.41;60.77;0;0
30-06-2020 00:00;01-07-2020 00:00;sect_51;52.18;143.37;2.62;11.43;7.9;0.48;79.11;0;0
01-07-2020 00:00;02-07-2020 00:00;sect_51;74.33;173.99;2.43;11.56;7.98;0.66;85.9;0;0
02-07-2020 00:00;03-07-2020 00:00;sect_51;83.26;188.45;2.19;11.53;7.63;0.7;97.28;0;0
03-07-2020 00:00;04-07-2020 00:00;sect_51;84.48;193.88;2.29;11.94;8.08;0.7;90.16;0;0
04-07-2020 00:00;05-07-2020 00:00;sect_51;60.88;121.89;2.27;10.88;7.48;0.55;81.47;0;0
05-07-2020 00:00;06-07-2020 00:00;sect_51;43.9;80.33;1.87;4.64;1.68;0.49;86.31;0;0
06-07-2020 00:00;07-07-2020 00:00;sect_51;64.64;111.32;1.48;0.13;0.69;0.57;68.18;0;0
07-07-2020 00:00;08-07-2020 00:00;sect_51;30.6;61.07;2.14;8.46;2.95;0.38;40.2;0;0
08-07-2020 00:00;09-07-2020 00:00;sect_51;36.55;72.26;1.75;10.16;6.45;0.41;44.4;0;0
09-07-2020 00:00;10-07-2020 00:00;sect_51;41.38;92.16;1.96;12.26;7.57;0.51;54.69;0;0
10-07-2020 00:00;11-07-2020 00:00;sect_51;35.76;107.81;2.16;10.32;6.63;0.37;54.73;0;0
11-07-2020 00:00;12-07-2020 00:00;sect_51;30.33;81.72;2.65;6.7;8.4;0.39;76.2;0;0
12-07-2020 00:00;13-07-2020 00:00;sect_51;29.95;67.46;5.15;3.66;11.9;0.41;59.47;0;0
13-07-2020 00:00;14-07-2020 00:00;sect_51;32.6;128.2;5.82;3.93;13.33;0.43;52.69;0;0
14-07-2020 00:00;15-07-2020 00:00;sect_51;43.95;143.08;7.36;4.57;16.11;0.44;64.26;0;0
15-07-2020 00:00;16-07-2020 00:00;sect_51;68.6;167.96;4.87;3.25;8.24;0.39;47.35;0;0
16-07-2020 00:00;17-07-2020 00:00;sect_51;43.07;103.88;3.29;3.15;9.28;0.51;13.29;0;0
17-07-2020 00:00;18-07-2020 00:00;sect_51;54.78;112.4;3.56;2.9;9.12;0.55;67.75;0;0
18-07-2020 00:00;19-07-2020 00:00;sect_51;53.08;124.87;3.95;3.17;10.02;0.61;68.04;0;0
19-07-2020 00:00;20-07-2020 00:00;sect_51;26.84;70.82;3.71;2.99;9.44;0.56;47.41;0;0
20-07-2020 00:00;21-07-2020 00:00;sect_51;21.66;60.12;1.77;7;8.99;0.37;67.76;0;0
21-07-2020 00:00;22-07-2020 00:00;sect_51;27.5;90.49;0.94;2.26;0.55;0.42;45.37;0;0
22-07-2020 00:00;23-07-2020 00:00;sect_51;20.26;56.46;2.39;10.57;4.56;0.51;27.55;0;0
23-07-2020 00:00;24-07-2020 00:00;sect_51;37.1;107.25;6.75;9.76;7.74;0.58;45.68;0;0
24-07-2020 00:00;25-07-2020 00:00;sect_51;61.92;145.67;5.02;7.28;5.16;0.72;49.86;0;0
25-07-2020 00:00;26-07-2020 00:00;sect_51;43.83;115.22;2.54;9.18;4.61;0.57;38.79;0;0
26-07-2020 00:00;27-07-2020 00:00;sect_51;51.53;138.74;3.2;9.72;5.69;0.61;48.57;0;0
27-07-2020 00:00;28-07-2020 00:00;sect_51;41.23;113.69;3.41;9.68;6.22;0.55;45.59;0;0
28-07-2020 00:00;29-07-2020 00:00;sect_51;28.56;92.54;4.62;11.84;8.33;0.49;37.55;0;0
29-07-2020 00:00;30-07-2020 00:00;sect_51;28.43;122.95;8.69;14.23;12.84;0.31;34.98;0;0
30-07-2020 00:00;31-07-2020 00:00;sect_51;19.28;62.63;10.23;10.01;9.02;0.42;39.22;0;0
31-07-2020 00:00;01-08-2020 00:00;sect_51;53.17;113.97;5.5;8.89;6.94;0.56;32.84;0;0
01-08-2020 00:00;02-08-2020 00:00;sect_51;53.22;116.53;4.54;7.7;5.76;0.65;20.9;0;0
02-08-2020 00:00;03-08-2020 00:00;sect_51;35.65;83.16;3.96;7.97;4.9;0.51;0.47;0;0
03-08-2020 00:00;04-08-2020 00:00;sect_51;30.82;71.46;2.96;7.84;3.79;0.52;4.09;0;0
04-08-2020 00:00;05-08-2020 00:00;sect_51;28.67;85.6;4.92;6.94;5.72;0.44;21.7;0;0
05-08-2020 00:00;06-08-2020 00:00;sect_51;46.49;138.76;5.12;9.05;7.27;0.76;15.97;0;0
06-08-2020 00:00;07-08-2020 00:00;sect_51;27.75;70.47;4.9;7.43;4.87;0.56;15.67;0;0
07-08-2020 00:00;08-08-2020 00:00;sect_51;35.7;68.1;4.57;7.05;4.52;0.44;16.01;0;0
08-08-2020 00:00;09-08-2020 00:00;sect_51;62.42;131.54;3.28;3.06;2.63;0.6;16.8;0;0
09-08-2020 00:00;10-08-2020 00:00;sect_51;33.38;79.16;3.64;3.01;2.92;0.59;16.17;0;0
10-08-2020 00:00;11-08-2020 00:00;sect_51;46.45;103.85;3.58;3;2.84;0.57;16.1;0;0
11-08-2020 00:00;12-08-2020 00:00;sect_51;51.45;105.39;4.26;4.29;4.13;0.5;19.67;0;0
12-08-2020 00:00;13-08-2020 00:00;sect_51;27.33;72.9;4.14;5.61;4.4;0.41;19.77;0;0
13-08-2020 00:00;14-08-2020 00:00;sect_51;18.48;49.81;4.4;7.35;5.49;0.3;18.68;0;0
14-08-2020 00:00;15-08-2020 00:00;sect_51;34.03;85.17;5.43;7.12;6.51;0.31;19;0;0
15-08-2020 00:00;16-08-2020 00:00;sect_51;48.99;146.14;4.32;5.67;4.86;0.51;20.45;0;0
16-08-2020 00:00;17-08-2020 00:00;sect_51;34.6;117.01;4.36;5.72;4.92;0.49;18.67;0;0
17-08-2020 00:00;18-08-2020 00:00;sect_51;42.03;165.99;4.46;6.9;5.38;0.48;18.87;0;0
18-08-2020 00:00;19-08-2020 00:00;sect_51;37.92;130.34;5.28;7.06;5.57;0.54;19.3;0;0
19-08-2020 00:00;20-08-2020 00:00;sect_51;31.95;193.06;5.63;7.83;6.01;0.58;20.38;0;0
20-08-2020 00:00;21-08-2020 00:00;sect_51;27.89;354.99;4.83;7.12;5.19;0.52;20.36;0;0
21-08-2020 00:00;22-08-2020 00:00;sect_51;20.43;88.5;4.46;7.45;5.9;0.53;20.76;0;0
22-08-2020 00:00;23-08-2020 00:00;sect_51;18.96;67.54;4.53;6.53;5.48;0.41;20.73;0;0
23-08-2020 00:00;24-08-2020 00:00;sect_51;21.39;65.84;4.2;5.68;4.77;0.39;20.78;0;0
24-08-2020 00:00;25-08-2020 00:00;sect_51;26.63;69.93;13.38;5.81;12.2;0.47;20.23;0;0
25-08-2020 00:00;26-08-2020 00:00;sect_51;25.26;72.5;9.17;6.23;9.04;0.49;20.42;0;0
26-08-2020 00:00;27-08-2020 00:00;sect_51;19.88;84.81;6.65;6.65;7.24;0.48;20.35;0;0
27-08-2020 00:00;28-08-2020 00:00;sect_51;27.79;93.85;6.51;6.61;7.08;0.51;20.19;0;0
28-08-2020 00:00;29-08-2020 00:00;sect_51;37.18;133;7.22;10.97;9.95;0.53;26.03;0;0
29-08-2020 00:00;30-08-2020 00:00;sect_51;39.85;97.8;5.95;7.09;6.86;0.56;20.57;0;0
30-08-2020 00:00;31-08-2020 00:00;sect_51;29.87;72.43;4.07;5.61;4.63;0.44;20.17;0;0
31-08-2020 00:00;01-09-2020 00:00;sect_51;17.05;49.54;4.12;5.53;5.5;0.32;20.55;0;0
01-09-2020 00:00;02-09-2020 00:00;sect_51;20.7;69.12;4.91;5.41;7.23;0.38;20.55;0;0
02-09-2020 00:00;03-09-2020 00:00;sect_51;25.14;78.85;4.57;6.6;7.96;0.44;20.37;0;0
03-09-2020 00:00;04-09-2020 00:00;sect_51;47.3;120.85;3.66;7.24;7.9;0.49;21.04;0;0
04-09-2020 00:00;05-09-2020 00:00;sect_51;48.75;118.71;4.65;7.07;8.72;0.5;20.51;0;0
05-09-2020 00:00;06-09-2020 00:00;sect_51;42.6;93.08;4.57;8.12;9.44;0.49;21.41;0;0
06-09-2020 00:00;07-09-2020 00:00;sect_51;34.54;65.44;5.64;8.71;11.62;0.56;21.14;0;0
07-09-2020 00:00;08-09-2020 00:00;sect_51;61.03;159.3;7.44;9.45;13.11;0.8;20.52;0;0
08-09-2020 00:00;09-09-2020 00:00;sect_51;43.98;83.97;5.31;8.26;10.5;0.53;20.84;0;0
09-09-2020 00:00;10-09-2020 00:00;sect_51;81.45;180.32;11.66;8.25;16.46;0.73;21.73;0;0
10-09-2020 00:00;11-09-2020 00:00;sect_51;68.8;199.44;4.32;6.37;6.72;0.65;20.74;0;0
11-09-2020 00:00;12-09-2020 00:00;sect_51;96.89;194.71;10.95;4.65;12.68;0.82;21.31;0;0
12-09-2020 00:00;13-09-2020 00:00;sect_51;73.9;223.18;20.08;5.44;20.68;0.97;21.54;0;0
13-09-2020 00:00;14-09-2020 00:00;sect_51;75.05;221.65;11.06;5.99;14.05;0.83;21.93;0;0
14-09-2020 00:00;15-09-2020 00:00;sect_51;84.51;237.28;6.16;4.8;7.96;0.76;21.25;0;0
15-09-2020 00:00;16-09-2020 00:00;sect_51;70.07;205.09;8.7;4.47;10.06;0.76;22.07;0;0
16-09-2020 00:00;17-09-2020 00:00;sect_51;81.76;217.72;6.32;4.24;7.57;0.84;21.72;0;0
17-09-2020 00:00;18-09-2020 00:00;sect_51;58.13;132.5;5.07;3.81;5.9;0.59;21.2;0;0
18-09-2020 00:00;19-09-2020 00:00;sect_51;52.56;127.57;5.82;2.66;5.42;0.52;21.18;0;0
19-09-2020 00:00;20-09-2020 00:00;sect_51;63.68;129.67;4.94;2.4;4.29;0.61;21.63;0;0
20-09-2020 00:00;21-09-2020 00:00;sect_51;83.93;183.02;7.44;3.35;7.79;0.78;21.43;0;0
21-09-2020 00:00;22-09-2020 00:00;sect_51;89.63;220.26;5.06;3.25;4.95;0.67;22.14;0;0
22-09-2020 00:00;23-09-2020 00:00;sect_51;65.49;177.74;3.87;2.53;3.37;0.57;16.95;0;0
23-09-2020 00:00;24-09-2020 00:00;sect_51;47.32;106.63;6.91;3.39;6.19;0.47;21.02;0;0
24-09-2020 00:00;25-09-2020 00:00;sect_51;48.26;113.76;8.59;2.88;8.38;0.54;22.45;0;0
25-09-2020 00:00;26-09-2020 00:00;sect_51;76.19;201.36;10.76;3.48;11.28;0.74;22.58;0;0
26-09-2020 00:00;27-09-2020 00:00;sect_51;80.78;199.24;22.76;5.78;25.26;0.95;20.55;0;0
27-09-2020 00:00;28-09-2020 00:00;sect_51;44.21;142.53;7.99;3.87;8.61;0.54;21.33;0;0
28-09-2020 00:00;29-09-2020 00:00;sect_51;82.15;235.34;25.13;5.01;23.22;0.85;21.67;0;0
29-09-2020 00:00;30-09-2020 00:00;sect_51;76.61;219.48;4.93;4.86;6.7;0.64;52.99;0;0
30-09-2020 00:00;01-10-2020 00:00;sect_51;73.6;206.56;3.14;5.61;4.96;0.58;54.11;0;0
01-10-2020 00:00;02-10-2020 00:00;sect_51;84.21;194.57;9.43;8.7;11.04;0.8;34.94;0;0
02-10-2020 00:00;03-10-2020 00:00;sect_51;73.31;205.22;14.39;8.49;14.14;0.97;43.55;0;0
03-10-2020 00:00;04-10-2020 00:00;sect_51;80.58;202.27;3.03;7.88;4.35;0.88;36.78;0;0
04-10-2020 00:00;05-10-2020 00:00;sect_51;108.89;230.15;3.29;2.62;1.8;0.89;50.25;0;0
05-10-2020 00:00;06-10-2020 00:00;sect_51;89.4;255.57;4.65;7.83;7.22;0.79;44.52;0;0
06-10-2020 00:00;07-10-2020 00:00;sect_51;89.81;254.86;22.8;16.38;26.43;1.03;37.86;0;0
07-10-2020 00:00;08-10-2020 00:00;sect_51;96.93;223.53;23.16;17.07;25.9;1.1;40.19;0;0
08-10-2020 00:00;09-10-2020 00:00;sect_51;100.41;261.99;8.85;16.7;15.65;0.89;45.16;0;0
09-10-2020 00:00;10-10-2020 00:00;sect_51;132.16;292.27;16.25;18.76;8.9;0.82;40.45;0;0
10-10-2020 00:00;11-10-2020 00:00;sect_51;95.24;232.72;0;0;0;1.08;49.99;0;0
11-10-2020 00:00;12-10-2020 00:00;sect_51;96.29;243.97;3.14;5.68;3.74;0.94;44.12;0;0
12-10-2020 00:00;13-10-2020 00:00;sect_51;174.53;333.13;34.16;31.45;8.45;1.71;28.34;0.03;2.5
13-10-2020 00:00;14-10-2020 00:00;sect_51;165.08;365.23;18.12;11.13;21.77;1.85;36.53;0;0
14-10-2020 00:00;15-10-2020 00:00;sect_51;144.49;341.03;5.95;6.97;14.52;1.17;46.5;0;0
15-10-2020 00:00;16-10-2020 00:00;sect_51;132.73;351.21;11.12;10.81;7.33;1.47;38.71;0;0
16-10-2020 00:00;17-10-2020 00:00;sect_51;118.54;296.95;9.89;11.53;10.75;1.08;43.85;0;0
17-10-2020 00:00;18-10-2020 00:00;sect_51;157.4;413.23;21.32;21.92;13.83;1.53;45.57;0;0
18-10-2020 00:00;19-10-2020 00:00;sect_51;131.49;352.96;17.9;17.95;7.51;1.48;41.77;0;0
19-10-2020 00:00;20-10-2020 00:00;sect_51;127.02;303.47;8.48;10.5;7.78;1.13;46.48;0;0
20-10-2020 00:00;21-10-2020 00:00;sect_51;129.78;317.43;11.03;14.41;13.84;1.09;26.13;0;0
21-10-2020 00:00;22-10-2020 00:00;sect_51;173.24;345.14;28.05;29.24;16.11;1.51;15.99;0;0
22-10-2020 00:00;23-10-2020 00:00;sect_51;172.06;365.08;26.66;29.47;19.57;1.74;22.86;0.01;1
23-10-2020 00:00;24-10-2020 00:00;sect_51;248.35;431.38;27.55;31.36;20.98;2.24;52.5;0;0
24-10-2020 00:00;25-10-2020 00:00;sect_51;228.31;425.59;33.61;35.69;17.81;1.93;38.87;0;0
25-10-2020 00:00;26-10-2020 00:00;sect_51;237.61;457;32.87;36.61;19.6;2.04;36.21;0;0
26-10-2020 00:00;27-10-2020 00:00;sect_51;193.35;400.97;14.71;20.78;19.39;1.59;30.98;0;0
